date,location,total_vaccinations,total_distributed,people_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,people_fully_vaccinated,people_vaccinated_per_hundred,distributed_per_hundred,daily_vaccinations_raw,daily_vaccinations,daily_vaccinations_per_million,share_doses_used
2021-02-21,Connecticut,860534.0,984275.0,579380.0,7.6,24.14,270792.0,16.25,27.61,12714.0,26547.0,7446.0,0.874
2021-02-22,Connecticut,882777.0,984275.0,592976.0,7.79,24.76,277754.0,16.63,27.61,22243.0,27122.0,7607.0,0.897
2021-02-23,Connecticut,892882.0,1025755.0,600303.0,7.87,25.04,280425.0,16.84,28.77,10105.0,25963.0,7282.0,0.87
2021-02-24,Connecticut,912033.0,1099225.0,615837.0,7.96,25.58,283844.0,17.27,30.83,19151.0,24835.0,6966.0,0.83
2021-02-25,Connecticut,925946.0,1113035.0,627101.0,8.04,25.97,286522.0,17.59,31.22,13913.0,22680.0,6361.0,0.832
2021-02-26,Connecticut,954153.0,1190995.0,650134.0,8.17,26.76,291338.0,18.24,33.41,28207.0,18791.0,5271.0,0.801
2021-02-27,Connecticut,980211.0,1198495.0,671322.0,8.31,27.49,296178.0,18.83,33.62,26058.0,18913.0,5305.0,0.818
2021-02-28,Connecticut,1004467.0,1198495.0,690663.0,8.45,28.17,301151.0,19.37,33.62,24256.0,20562.0,5767.0,0.838
2021-03-01,Connecticut,1031305.0,1198495.0,712375.0,8.58,28.93,306075.0,19.98,33.62,26838.0,21218.0,5951.0,0.861
2021-03-02,Connecticut,1040154.0,1281935.0,719571.0,8.63,29.17,307686.0,20.18,35.96,8849.0,21039.0,5901.0,0.811
2021-03-03,Connecticut,1061375.0,1309225.0,736848.0,8.74,29.77,311505.0,20.67,36.72,21221.0,21335.0,5984.0,0.811
2021-03-04,Connecticut,1087313.0,1345595.0,759702.0,8.82,30.5,314508.0,21.31,37.74,25938.0,23052.0,6466.0,0.808
2021-03-05,Connecticut,1121517.0,1421045.0,790039.0,8.92,31.46,318025.0,22.16,39.86,34204.0,23909.0,6706.0,0.789
2021-03-06,Connecticut,1157114.0,1434565.0,822106.0,9.02,32.46,321484.0,23.06,40.24,35597.0,25272.0,7088.0,0.807
2021-03-07,Connecticut,1195617.0,1434565.0,856048.0,9.14,33.53,325922.0,24.01,40.24,38503.0,27307.0,7659.0,0.833
2021-03-08,Connecticut,1228865.0,1434565.0,883688.0,9.56,34.47,340912.0,24.79,40.24,33248.0,28223.0,7916.0,0.857
2021-03-09,Connecticut,1245687.0,1525915.0,897576.0,9.69,34.94,345611.0,25.18,42.8,16822.0,29362.0,8236.0,0.816
2021-03-10,Connecticut,1272581.0,1558445.0,920595.0,9.94,35.69,354352.0,25.82,43.71,26894.0,30172.0,8463.0,0.817
2021-03-11,Connecticut,1304302.0,1604885.0,948575.0,10.17,36.58,362671.0,26.61,45.01,31721.0,30998.0,8694.0,0.813
2021-03-12,Connecticut,1345350.0,1642625.0,984384.0,10.52,37.73,374997.0,27.61,46.07,41048.0,31976.0,8969.0,0.819
2021-03-13,Connecticut,1411525.0,1659085.0,933227.0,13.92,39.59,496388.0,26.18,46.53,66175.0,36344.0,10194.0,0.851
2021-03-14,Connecticut,1411532.0,1659085.0,933367.0,13.92,39.59,496443.0,26.18,46.53,7.0,30845.0,8651.0,0.851
2021-03-15,Connecticut,1442439.0,1659085.0,952509.0,14.3,40.46,509812.0,26.72,46.53,30907.0,30511.0,8558.0,0.869
2021-03-16,Connecticut,1460334.0,1749215.0,964706.0,14.5,40.96,517141.0,27.06,49.06,17895.0,30664.0,8601.0,0.835
2021-03-17,Connecticut,1483587.0,1774555.0,977155.0,14.82,41.61,528525.0,27.41,49.77,23253.0,30144.0,8455.0,0.836
2021-03-18,Connecticut,1514945.0,1820525.0,993878.0,15.24,42.49,543501.0,27.88,51.06,31358.0,30092.0,8440.0,0.832
2021-03-19,Connecticut,1551481.0,1884695.0,1014611.0,15.69,43.52,559558.0,28.46,52.86,36536.0,29447.0,8259.0,0.823
2021-03-20,Connecticut,1586484.0,1899395.0,1034439.0,16.12,44.5,574848.0,29.01,53.27,35003.0,24994.0,7010.0,0.835
2021-03-21,Connecticut,1623090.0,1899395.0,1057505.0,16.53,45.52,589228.0,29.66,53.27,36606.0,30223.0,8477.0,0.855
2021-03-22,Connecticut,1658338.0,1899395.0,1079370.0,16.93,46.51,603624.0,30.27,53.27,35248.0,30843.0,8651.0,0.873
2021-03-23,Connecticut,1676905.0,1975855.0,1093483.0,17.07,47.03,608492.0,30.67,55.42,18567.0,30939.0,8678.0,0.849
2021-03-24,Connecticut,1701298.0,2070805.0,1108552.0,17.34,47.72,618348.0,31.09,58.08,24393.0,31102.0,8724.0,0.822
2021-03-25,Connecticut,1737160.0,2097155.0,1131532.0,17.73,48.72,632200.0,31.74,58.82,35862.0,31745.0,8904.0,0.828
2021-03-26,Connecticut,1774045.0,2193075.0,1155239.0,18.13,49.76,646279.0,32.4,61.51,36885.0,31795.0,8918.0,0.809
2021-03-27,Connecticut,1813854.0,2211275.0,1178160.0,18.64,50.88,664680.0,33.05,62.02,39809.0,32481.0,9110.0,0.82
2021-03-28,Connecticut,1854289.0,2211275.0,1202316.0,19.15,52.01,682603.0,33.72,62.02,40435.0,33028.0,9264.0,0.839
2021-03-29,Connecticut,1891603.0,2211275.0,1225480.0,19.57,53.06,697784.0,34.37,62.02,37314.0,33324.0,9347.0,0.855
2021-03-30,Connecticut,1924605.0,2322415.0,1244384.0,20.0,53.98,713132.0,34.9,65.14,33002.0,35386.0,9925.0,0.829
2021-03-31,Connecticut,1954259.0,2426455.0,1262503.0,20.35,54.81,725544.0,35.41,68.06,29654.0,36137.0,10136.0,0.805
2021-04-01,Connecticut,1992899.0,2484595.0,1284258.0,20.86,55.9,743564.0,36.02,69.69,38640.0,36534.0,10247.0,0.802
2021-04-02,Connecticut,2035542.0,2560585.0,1307704.0,21.47,57.09,765639.0,36.68,71.82,42643.0,37357.0,10478.0,0.795
2021-04-03,Connecticut,2092230.0,2577515.0,1338982.0,22.3,58.68,795034.0,37.56,72.29,56688.0,39768.0,11154.0,0.812
2021-04-04,Connecticut,2138503.0,2577515.0,1365965.0,22.91,59.98,816983.0,38.31,72.29,46273.0,40602.0,11388.0,0.83
2021-04-05,Connecticut,2178710.0,2577515.0,1385278.0,23.55,61.11,839506.0,38.85,72.29,40207.0,41015.0,11504.0,0.845
2021-04-06,Connecticut,2186180.0,2805115.0,1389383.0,23.65,61.32,843076.0,38.97,78.68,7470.0,37368.0,10481.0,0.779
2021-04-07,Connecticut,2227005.0,2813985.0,1414139.0,24.19,62.46,862554.0,39.66,78.93,40825.0,38964.0,10929.0,0.791
2021-04-08,Connecticut,2279517.0,2873725.0,1447944.0,24.9,63.94,887812.0,40.61,80.6,52512.0,40945.0,11484.0,0.793
2021-04-09,Connecticut,2340942.0,2972115.0,1486441.0,25.8,65.66,919764.0,41.69,83.36,61425.0,43629.0,12237.0,0.788
2021-04-10,Connecticut,2391842.0,2991235.0,1519748.0,26.48,67.09,944060.0,42.63,83.9,50900.0,42802.0,12005.0,0.8
2021-04-11,Connecticut,2451693.0,2991235.0,1555580.0,27.34,68.77,974687.0,43.63,83.9,59851.0,44741.0,12549.0,0.82
2021-04-12,Connecticut,2498626.0,2991235.0,1583584.0,28.1,70.08,1001744.0,44.42,83.9,46933.0,45702.0,12819.0,0.835
2021-04-13,Connecticut,2531669.0,3097585.0,1603712.0,28.61,71.01,1020173.0,44.98,86.88,33043.0,49356.0,13843.0,0.817
2021-04-14,Connecticut,2572005.0,3201205.0,1629882.0,29.18,72.14,1040433.0,45.72,89.79,40336.0,49286.0,13824.0,0.803
2021-04-15,Connecticut,2612551.0,3247275.0,1654786.0,29.7,73.28,1058759.0,46.41,91.08,40546.0,47576.0,13344.0,0.805
2021-04-16,Connecticut,2671509.0,3326635.0,1689462.0,30.38,74.93,1083206.0,47.39,93.31,58958.0,47224.0,13245.0,0.803
2021-04-17,Connecticut,2720972.0,3395165.0,1717977.0,30.98,76.32,1104482.0,48.19,95.23,49463.0,47019.0,13188.0,0.801
2021-04-18,Connecticut,2770457.0,3395165.0,1744185.0,31.64,77.71,1127897.0,48.92,95.23,49485.0,45538.0,12773.0,0.816
2021-04-19,Connecticut,2808703.0,3395165.0,1762218.0,32.19,78.78,1147703.0,49.43,95.23,38246.0,44297.0,12425.0,0.827
2021-04-20,Connecticut,2834601.0,3500125.0,1776427.0,32.52,79.51,1159600.0,49.83,98.17,25898.0,43276.0,12138.0,0.81
2021-04-21,Connecticut,2870146.0,3521165.0,1793931.0,33.03,80.5,1177610.0,50.32,98.76,35545.0,42592.0,11946.0,0.815
2021-04-22,Connecticut,2913574.0,3588735.0,1815120.0,33.66,81.72,1200180.0,50.91,100.66,43428.0,43003.0,12062.0,0.812
2021-04-23,Connecticut,2957181.0,3686495.0,1835971.0,34.31,82.94,1223146.0,51.5,103.4,43607.0,40810.0,11446.0,0.802
2021-04-24,Connecticut,3006976.0,3716115.0,1858560.0,35.07,84.34,1250211.0,52.13,104.23,49795.0,40858.0,11460.0,0.809
2021-04-25,Connecticut,3056088.0,3716115.0,1878986.0,35.87,85.72,1278901.0,52.7,104.23,49112.0,40804.0,11445.0,0.822
2021-04-26,Connecticut,3094177.0,3716115.0,1897401.0,36.43,86.79,1298869.0,53.22,104.23,38089.0,40782.0,11439.0,0.833
2021-04-27,Connecticut,3112117.0,3794605.0,1907736.0,36.65,87.29,1306500.0,53.51,106.43,17940.0,39645.0,11120.0,0.82
2021-04-28,Connecticut,3147007.0,3800005.0,1923029.0,37.23,88.27,1327319.0,53.94,106.58,34890.0,39552.0,11094.0,0.828
2021-04-29,Connecticut,3184543.0,3832005.0,1937627.0,37.89,89.32,1350870.0,54.35,107.48,37536.0,38710.0,10857.0,0.831
2021-04-30,Connecticut,3220725.0,3875845.0,1952869.0,38.5,90.34,1372774.0,54.77,108.71,36182.0,37649.0,10560.0,0.831
2021-05-01,Connecticut,3264326.0,3915915.0,1967859.0,39.34,91.56,1402619.0,55.19,109.83,43601.0,36764.0,10312.0,0.834
2021-05-02,Connecticut,3300234.0,3915915.0,1980863.0,39.98,92.57,1425477.0,55.56,109.83,35908.0,34878.0,9783.0,0.843
2021-05-03,Connecticut,3321709.0,3915915.0,1990235.0,40.33,93.17,1437969.0,55.82,109.83,21475.0,32505.0,9117.0,0.848
2021-05-04,Connecticut,3336074.0,3955085.0,1995763.0,40.61,93.57,1447776.0,55.98,110.93,14365.0,31994.0,8974.0,0.843
2021-05-05,Connecticut,3361098.0,3998075.0,2002749.0,41.15,94.27,1467107.0,56.17,112.14,25024.0,30584.0,8578.0,0.841
2021-05-06,Connecticut,3398443.0,4021155.0,2014587.0,41.89,95.32,1493571.0,56.51,112.79,37345.0,30557.0,8571.0,0.845
2021-05-07,Connecticut,3437201.0,4034395.0,2025677.0,42.71,96.41,1522810.0,56.82,113.16,38758.0,30925.0,8674.0,0.852
2021-05-08,Connecticut,3475019.0,4077035.0,2034240.0,43.57,97.47,1553340.0,57.06,114.35,37818.0,30099.0,8442.0,0.852
2021-05-09,Connecticut,3512139.0,4077035.0,2043434.0,44.37,98.51,1581885.0,57.31,114.35,37120.0,30272.0,8491.0,0.861
2021-01-12,Delaware,26410.0,88325.0,15911.0,0.29,2.71,2784.0,1.63,9.07,,,,0.299
2021-01-13,Delaware,28413.0,91250.0,16647.0,0.42,2.92,4050.0,1.71,9.37,2003.0,2003.0,2057.0,0.311
2021-01-14,Delaware,31090.0,91250.0,25649.0,,3.19,,2.63,9.37,2677.0,2340.0,2403.0,0.341
2021-01-15,Delaware,31090.0,91250.0,25649.0,0.55,3.19,5354.0,2.63,9.37,0.0,1560.0,1602.0,0.341
2021-01-16,Delaware,,,,,,,,,2866.75,1887.0,1938.0,
2021-01-17,Delaware,,,,,,,,,2866.75,2083.0,2139.0,
2021-01-18,Delaware,,,,,,,,,2866.75,2213.0,2273.0,
2021-01-19,Delaware,42557.0,91250.0,35679.0,0.7,4.37,6768.0,3.66,9.37,2866.75,2307.0,2369.0,0.466
2021-01-20,Delaware,45640.0,100375.0,38610.0,0.71,4.69,6919.0,3.97,10.31,3083.0,2461.0,2527.0,0.455
2021-01-21,Delaware,49369.0,106600.0,41900.0,0.76,5.07,7355.0,4.3,10.95,3729.0,2611.0,2681.0,0.463
2021-01-22,Delaware,54257.0,116325.0,45292.0,0.91,5.57,8847.0,4.65,11.95,4888.0,3310.0,3399.0,0.466
2021-01-23,Delaware,60023.0,116325.0,49442.0,1.07,6.16,10448.0,5.08,11.95,5766.0,3724.0,3824.0,0.516
2021-01-24,Delaware,64186.0,116325.0,52586.0,1.18,6.59,11464.0,5.4,11.95,4163.0,3909.0,4014.0,0.552
2021-01-25,Delaware,66914.0,116325.0,55131.0,1.2,6.87,11647.0,5.66,11.95,2728.0,3889.0,3994.0,0.575
2021-01-26,Delaware,68507.0,129250.0,56646.0,1.2,7.04,11724.0,5.82,13.27,1593.0,3707.0,3807.0,0.53
2021-01-27,Delaware,77449.0,140850.0,64952.0,1.27,7.95,12352.0,6.67,14.46,8942.0,4544.0,4666.0,0.55
2021-01-28,Delaware,82289.0,141825.0,68959.0,1.35,8.45,13121.0,7.08,14.56,4840.0,4703.0,4830.0,0.58
2021-01-29,Delaware,87300.0,143775.0,72684.0,1.46,8.97,14210.0,7.46,14.76,5011.0,4720.0,4847.0,0.607
2021-01-30,Delaware,92509.0,143775.0,76980.0,1.54,9.5,14956.0,7.91,14.76,5209.0,4641.0,4766.0,0.643
2021-01-31,Delaware,99954.0,143775.0,82970.0,1.68,10.26,16397.0,8.52,14.76,7445.0,5110.0,5248.0,0.695
2021-02-01,Delaware,102697.0,143775.0,84482.0,1.81,10.55,17628.0,8.68,14.76,2743.0,5112.0,5250.0,0.714
2021-02-02,Delaware,103770.0,143775.0,85143.0,1.85,10.66,18040.0,8.74,14.76,1073.0,5038.0,5174.0,0.722
2021-02-03,Delaware,107544.0,154700.0,88325.0,1.91,11.04,18568.0,9.07,15.89,3774.0,4299.0,4415.0,0.695
2021-02-04,Delaware,110784.0,161525.0,89727.0,2.09,11.38,20394.0,9.21,16.59,3240.0,4071.0,4181.0,0.686
2021-02-05,Delaware,114226.0,161525.0,92265.0,2.18,11.73,21264.0,9.48,16.59,3442.0,3847.0,3951.0,0.707
2021-02-06,Delaware,118475.0,161525.0,94962.0,2.34,12.17,22791.0,9.75,16.59,4249.0,3709.0,3809.0,0.733
2021-02-07,Delaware,123428.0,161525.0,98450.0,2.49,12.68,24245.0,10.11,16.59,4953.0,3353.0,3443.0,0.764
2021-02-08,Delaware,126650.0,161525.0,100736.0,2.59,13.01,25179.0,10.35,16.59,3222.0,3422.0,3514.0,0.784
2021-02-09,Delaware,127523.0,162525.0,101383.0,2.61,13.1,25405.0,10.41,16.69,873.0,3393.0,3484.0,0.785
2021-02-10,Delaware,130116.0,183250.0,103319.0,2.68,13.36,26054.0,10.61,18.82,2593.0,3225.0,3312.0,0.71
2021-02-11,Delaware,133370.0,182225.0,105760.0,2.76,13.7,26864.0,10.86,18.71,3254.0,3227.0,3314.0,0.732
2021-02-12,Delaware,136591.0,188075.0,108096.0,2.85,14.03,27742.0,11.1,19.31,3221.0,3195.0,3281.0,0.726
2021-02-13,Delaware,142103.0,188075.0,111918.0,3.02,14.59,29423.0,11.49,19.31,5512.0,3375.0,3466.0,0.756
2021-02-14,Delaware,146437.0,188075.0,114564.0,3.19,15.04,31095.0,11.77,19.31,4334.0,3287.0,3376.0,0.779
2021-02-15,Delaware,,,,,,,,,2975.0,3252.0,3340.0,
2021-02-16,Delaware,152387.0,189050.0,117600.0,3.49,15.65,34002.0,12.08,19.41,2975.0,3552.0,3648.0,0.806
2021-02-17,Delaware,155111.0,189050.0,118666.0,3.66,15.93,35601.0,12.19,19.41,2724.0,3571.0,3667.0,0.82
2
